2.25394,245958
7.76587,245641
9.62648,245340
16.0322,245312
19.061,245136
20.8902,245093
26.6447,244911
48.4918,244493
114.007,244477
115.133,244313
142.681,244228
147,244098
155.078,243877
165.808,243778
175.074,243660
201.575,243578
263.97,243520
275.005,243353
302.514,243093
307.436,242835
436.97,242760
456.419,242556
466.027,242370
507.539,242307
514.172,242235
597.939,241950
688.046,241846
792.79,241770
811.814,241762
819.508,241663
872.897,241515
905.342,241355
930.666,241046
1083.85,240990
1121.03,240802
1380.51,240732
1454.26,240557
1777.67,240450
1931.95,240427
1967.37,240372
2187.21,240346
2227.68,240236
2376.79,240208
2408.63,240064
2592.32,240030
2738.29,240018
2773.35,239863
3077.43,239844
3129.03,239778
3522.34,239759
3529.21,239707
3700.05,239663
4056.25,239635
4069.48,239477
4498.91,239407
4917.31,239394
5056.47,239314
5062.37,239301
5230.18,239295
5255.46,239290
5542.28,239228
5622.23,239185
8912.38,236641
9195.57,236638
9313.67,236626
9334.36,236612
9586.19,236582
9882.02,236578
10088,236576
10376.4,236571
10521.9,236569
10727.4,236564
11036.4,236559
11091,236547
11273.6,236546
11285.2,236542
11491.4,236534
11720.8,236516
12713.1,236507
14276.5,236397
14611,236385
15075.3,236379
15988.9,236377
16529.2,236373
16544.4,236370
16709.3,236363
16724.6,236345
17055,236338
17096.7,236335
17693.1,236333
17998.6,236332
19268.5,236179
19978.5,236173
19980.1,236172
20000.7,236165
20029.4,236161
20529.7,236159
