0.358318,548590
1.09689,548169
1.63991,548132
1.71352,547216
2.3051,546320
4.81323,546048
5.90683,545892
6.25346,545861
6.56685,545696
6.64342,545608
6.84518,544914
7.59316,544910
9.21964,544444
9.39633,544359
9.78864,544174
9.83722,543764
10.054,543685
11.4163,543341
11.8792,543194
12.3152,542835
13.5921,542646
14.3103,542641
14.8378,542532
14.9768,542245
15.0884,541550
16.9254,541547
17.7692,541373
18.2091,541350
19.2438,541303
19.9975,541195
22.7008,541056
22.7644,540703
25.0851,540180
26.8038,539949
26.9247,539724
30.1845,539656
31.2562,539473
31.9309,539091
34.0303,538829
37.7052,538372
37.8574,538365
38.2339,538275
39.3665,537951
43.9705,537678
44.7382,537655
48.1394,537629
51.6615,537562
53.4509,537557
53.7674,537475
54.6928,537430
55.2251,537412
55.5635,537231
64.7877,536640
94.4399,536406
127.162,536347
137.695,536325
140.627,536295
146.107,536181
156.858,536038
187.235,536009
200.568,535992
200.922,535734
279.741,535727
291.514,535687
308.101,535609
321.571,535602
384.944,535567
397.356,535504
397.694,535412
414.115,535308
471.793,535283
503.678,535269
507.003,535183
522.19,535116
916.627,534135
1117.18,534113
1159.26,534104
1303.98,534061
1305.56,534036
1432.3,534021
1483.14,533940
1909.24,533920
1976.17,533909
1997.03,533899
2006.45,533857
2126.15,533812
2210.9,533809
2281.97,533768
2294.42,533762
2373.3,533758
2585.44,533702
2985.12,533424
3009.2,533388
3028.62,533362
3126.84,533359
3133.31,533355
3165.81,533325
3176.85,533311
3226.94,533304
3227.93,533274
3228.28,533268
3325.91,533264
3447.8,533150
3640.59,533139
3801.26,533126
4435.1,532776
4549.9,532770
4590.76,532763
4713.34,532742
4724.1,532719
4730.39,532708
4768.35,532702
4799.43,532693
4844.33,532691
4903.12,532687
4905.46,532666
4921.74,532646
4960.53,532642
4995.2,532637
5006.79,532629
5008.43,532619
5044.19,532609
5112.77,532607
